hand,combo,num_cameras,bone,start,end,length_mm,gt_length_mm,error_mm,abs_error_mm
right,cam1+cam2+cam3,3,ring_mcp_pip,13,14,42.51362374857412,46,-3.486376251425881,3.486376251425881
right,cam1+cam2+cam3,3,ring_pip_dip,14,15,27.166936893520536,25,2.1669368935205355,2.1669368935205355
right,cam1+cam2+cam3,3,ring_dip_tip,15,16,23.48293992811226,22,1.482939928112259,1.482939928112259
right,cam1+cam2+cam3,3,wrist_pinky_mcp,0,17,70.16082467822484,82,-11.839175321775159,11.839175321775159
right,cam1+cam2+cam3,3,pinky_mcp_pip,17,18,32.185280259100786,37,-4.814719740899214,4.814719740899214
right,cam1+cam2+cam3,3,pinky_pip_dip,18,19,20.258178959999075,21,-0.7418210400009251,0.7418210400009251
right,cam1+cam2+cam3,3,pinky_dip_tip,19,20,17.646097722722804,19,-1.3539022772771965,1.3539022772771965
right,cam1+cam2+cam4,3,wrist_index_mcp,0,5,73.6522533941318,82,-8.347746605868196,8.347746605868196
right,cam1+cam2+cam4,3,index_mcp_pip,5,6,52.352405835320205,46,6.352405835320205,6.352405835320205
right,cam1+cam2+cam4,3,wrist_middle_mcp,0,9,68.53468326777583,82,-13.465316732224167,13.465316732224167
right,cam1+cam2+cam4,3,middle_mcp_pip,9,10,49.54049676268422,51,-1.4595032373157792,1.4595032373157792
right,cam1+cam2+cam4,3,middle_pip_dip,10,11,27.8204438481545,27,0.8204438481545004,0.8204438481545004
right,cam1+cam2+cam4,3,middle_dip_tip,11,12,25.05233291649732,22,3.0523329164973205,3.0523329164973205
right,cam1+cam2+cam4,3,wrist_ring_mcp,0,13,68.65890297277127,82,-13.341097027228727,13.341097027228727
right,cam1+cam2+cam4,3,ring_mcp_pip,13,14,42.713279353292734,46,-3.2867206467072663,3.2867206467072663
right,cam1+cam2+cam4,3,ring_pip_dip,14,15,27.614491149973695,25,2.614491149973695,2.614491149973695
right,cam1+cam2+cam4,3,ring_dip_tip,15,16,23.137375329304657,22,1.137375329304657,1.137375329304657
right,cam1+cam2+cam4,3,wrist_pinky_mcp,0,17,66.26574478216043,82,-15.734255217839575,15.734255217839575
right,cam1+cam2+cam4,3,pinky_mcp_pip,17,18,36.837041656689394,37,-0.16295834331060632,0.16295834331060632
right,cam1+cam2+cam4,3,pinky_pip_dip,18,19,21.321971232566955,21,0.3219712325669555,0.3219712325669555
right,cam1+cam2+cam4,3,pinky_dip_tip,19,20,18.03049124823533,19,-0.9695087517646712,0.9695087517646712
right,cam1+cam3+cam4,3,wrist_index_mcp,0,5,72.61866376086027,82,-9.381336239139728,9.381336239139728
right,cam1+cam3+cam4,3,wrist_middle_mcp,0,9,69.35742393579847,82,-12.642576064201535,12.642576064201535
right,cam1+cam3+cam4,3,middle_mcp_pip,9,10,49.02998387820437,51,-1.9700161217956307,1.9700161217956307
right,cam1+cam3+cam4,3,middle_pip_dip,10,11,27.596847441538984,27,0.5968474415389835,0.5968474415389835
right,cam1+cam3+cam4,3,middle_dip_tip,11,12,22.92171689063495,22,0.9217168906349507,0.9217168906349507
right,cam1+cam3+cam4,3,wrist_ring_mcp,0,13,68.98075586599852,82,-13.019244134001482,13.019244134001482
right,cam1+cam3+cam4,3,ring_mcp_pip,13,14,42.870251319053004,46,-3.129748680946996,3.129748680946996
right,cam1+cam3+cam4,3,ring_pip_dip,14,15,26.619211698876214,25,1.6192116988762137,1.6192116988762137
right,cam1+cam3+cam4,3,ring_dip_tip,15,16,23.257677099779407,22,1.2576770997794071,1.2576770997794071
